laser_power,time_elapsed
588.1259568700534,0.0
588.1131860745518,0.035740034586603
588.1004195317382,0.071480069173206
588.0876573007195,0.1072201037598091
588.0748994404908,0.1429601383464121
588.0621460101188,0.1787001729330151
588.0493970685584,0.214440207519618
588.0366526748165,0.250180242106221
588.0239128878575,0.285920276692824
588.0111777665945,0.3216603112794269
587.9984473699657,0.3574003458660299
587.985721756835,0.3931403804526329
587.973000986113,0.4288804150392358
587.9602851166021,0.4646204496258388
587.947574207173,0.5003604842124418
587.9348683165828,0.5361005187990451
587.9221675036556,0.5718405533856483
587.9094718271012,0.6075805879722516
587.8967813456968,0.6433206225588548
587.8840961181044,0.679060657145458
587.8714162030521,0.7148006917320613
587.8587416591531,0.7505407263186645
587.8460725450865,0.7862807609052678
587.833408919415,0.822020795491871
587.8207508407615,0.8577608300784743
587.8080983676548,0.8935008646650775
587.795451558649,0.9292408992516809
587.7828104722264,0.964980933838284
587.7701751668885,1.0007209684248872
587.7575457010644,1.0364610030114905
587.7449221332018,1.0722010375980937
587.7323045216757,1.107941072184697
587.7196929248792,1.1436811067713002
587.7070874011315,1.1794211413579034
587.6944880087701,1.215161175944507
587.6818948060579,1.25090121053111
587.6693078512759,1.2866412451177132
587.6567272026234,1.3223812797043164
587.6441529183232,1.3581213142909196
587.6315850565513,1.3938613488775229
587.6190236754253,1.429601383464126
587.606468833079,1.4653414180507294
587.5939205875699,1.5010814526373326
587.5813789969714,1.536821487223936
587.5688441192799,1.572561521810539
587.5563160125071,1.6083015563971423
587.5437947345876,1.6440415909837456
587.5312803434703,1.6797816255703488
587.5187728970267,1.715521660156952
587.5062724531424,1.7512616947435553
587.4937790696185,1.7870017293301586
587.4812928042928,1.8227417639167616
587.468813714885,1.858481798503365
587.4563418591723,1.8942218330899685
587.4438772948082,1.9299618676765715
587.4314200795033,1.9657019022631748
587.4189702708438,2.001441936849778
587.4065279264723,2.03718197143638
587.3940931039068,2.0729220060229823
587.3816658607211,2.1086620406095844
587.3692462543639,2.1444020751961865
587.3568343423337,2.1801421097827887
587.3444301820252,2.215882144369391
587.3320338308495,2.251622178955993
587.319645346135,2.287362213542595
587.3072647852216,2.323102248129197
587.2948922053652,2.3588422827158
587.2825276638322,2.394582317302401
587.2701712178055,2.430322351889004
587.2578229244601,2.4660623864756057
587.2454828409559,2.501802421062208
587.2331510243416,2.53754245564881
587.2208275317187,2.573282490235412
587.2085124200598,2.6090225248220142
587.1962057463842,2.6447625594086164
587.183907567604,2.6805025939952185
587.1716179406449,2.7162426285818206
587.159336922346,2.7519826631684228
587.1470645695542,2.787722697755025
587.1348009390301,2.823462732341627
587.1225460875406,2.859202766928229
587.1103000717662,2.894942801514832
587.0980629483932,2.930682836101433
587.0858347740209,2.966422870688036
587.0736156052542,3.0021629052746377
587.06140549861,3.03790293986124
587.0492045106106,3.073642974447842
587.0370126976845,3.109383009034444
587.0248301162865,3.145123043621046
587.0126568227445,3.1808630782076484
587.0004928734339,3.2166031127942505
586.9883383245977,3.2523431473808526
586.9761932325258,3.2880831819674547
586.9640576533747,3.323823216554057
586.9519316433474,3.359563251140659
586.9398152585135,3.395303285727261
586.9277085549882,3.431043320313864
586.9156115887528,3.4667833549004654
586.903524415834,3.5025233894870675
