laser_power,time_elapsed
648.9039127808705,0.0
648.8987508917594,0.035740034586603
648.8936028237413,0.071480069173206
648.8884685942924,0.1072201037598091
648.8833482208055,0.1429601383464121
648.8782417206378,0.1787001729330151
648.8731491111095,0.214440207519618
648.8680704095898,0.250180242106221
648.8630056333108,0.285920276692824
648.8579547995023,0.3216603112794269
648.852917925413,0.3574003458660299
648.8478950282071,0.3931403804526329
648.8428861250127,0.4288804150392358
648.837891232921,0.4646204496258388
648.8329103690721,0.5003604842124418
648.8279435504681,0.5361005187990451
648.8229907941359,0.5718405533856483
648.8180521170119,0.6075805879722516
648.8131275361114,0.6433206225588548
648.8082170683047,0.679060657145458
648.803320730451,0.7148006917320613
648.7984385394584,0.7505407263186645
648.7935705120979,0.7862807609052678
648.7887166651631,0.822020795491871
648.7838770153581,0.8577608300784743
648.7790515794579,0.8935008646650775
648.7742403741217,0.9292408992516809
648.7694434159523,0.964980933838284
648.7646607216321,1.0007209684248872
648.7598923076968,1.0364610030114905
648.7551381907064,1.0722010375980937
648.7503983871294,1.107941072184697
648.7456729135056,1.1436811067713002
648.7409617862585,1.1794211413579034
648.7362650217833,1.215161175944507
648.7315826364426,1.25090121053111
648.726914646619,1.2866412451177132
648.7222610686075,1.3223812797043164
648.7176219186401,1.3581213142909196
648.7129972130186,1.3938613488775229
648.7083869679291,1.429601383464126
648.7037911995283,1.4653414180507294
648.6992099239409,1.5010814526373326
648.6946431573103,1.536821487223936
648.6900909156856,1.572561521810539
648.685553215081,1.6083015563971423
648.6810300715374,1.6440415909837456
648.6765215010073,1.6797816255703488
648.672027519408,1.715521660156952
648.667548142623,1.7512616947435553
648.6630833865556,1.7870017293301586
648.6586332670133,1.8227417639167616
648.6541977997682,1.858481798503365
648.6497770006204,1.8942218330899685
648.6453708852799,1.9299618676765715
648.640979469422,1.9657019022631748
648.6366027686868,2.001441936849778
648.6322407987352,2.03718197143638
648.6278935751311,2.0729220060229823
648.6235611134309,2.1086620406095844
648.6192434291075,2.1444020751961865
648.61494053771,2.1801421097827887
648.6106524546414,2.215882144369391
648.606379195297,2.251622178955993
648.6021207750925,2.287362213542595
648.597877209347,2.323102248129197
648.5936485133703,2.3588422827158
648.5894347023906,2.394582317302401
648.5852357917092,2.430322351889004
648.5810517964835,2.4660623864756057
648.576882731855,2.501802421062208
648.5727286130127,2.53754245564881
648.5685894550077,2.573282490235412
648.5644652729087,2.6090225248220142
648.560356081696,2.6447625594086164
648.556261896423,2.6805025939952185
648.5521827319983,2.7162426285818206
648.5481186033417,2.7519826631684228
648.5440695253103,2.787722697755025
648.5400355127888,2.823462732341627
648.5360165805689,2.859202766928229
648.5320127433799,2.894942801514832
648.5280240160255,2.930682836101433
648.5240504131634,2.966422870688036
648.520091949463,3.0021629052746377
648.5161486395298,3.03790293986124
648.5122204979972,3.073642974447842
648.5083075394048,3.109383009034444
648.5044097782303,3.145123043621046
648.5005272290185,3.1808630782076484
648.496659906194,3.2166031127942505
648.4928078241536,3.2523431473808526
648.4889709972563,3.2880831819674547
648.4851494398821,3.323823216554057
648.4813431663166,3.359563251140659
648.4775521908123,3.395303285727261
648.4737765275752,3.431043320313864
648.470016190859,3.4667833549004654
648.4662711947785,3.5025233894870675
648.4625415534368,3.5382634240736697
648.4588272809592,3.574003458660272
648.4551283913753,3.609743493246874
648.4514448986816,3.645483527833476
648.4477768168283,3.681223562420078
648.4441241598124,3.71696359700668
648.4404869414923,3.7527036315932825
648.4368651757134,3.7884436661798846
648.4332588763446,3.824183700766487
648.4296680571573,3.859923735353089
648.4260927318905,3.895663769939691
648.4225329142363,3.931403804526293
648.4189886179336,3.9671438391128953
648.4154598565816,4.002883873699497
648.4119466437675,4.038623908286102
648.4084489931004,4.074363942872706
648.4049669180871,4.11010397745931
648.4015004322247,4.145844012045915
648.398049548927,4.181584046632519
648.3946142816787,4.217324081219124
648.3911946438193,4.253064115805728
648.3877906487023,4.288804150392332
648.3844023095928,4.324544184978937
648.38102963982,4.360284219565541
648.3776726525912,4.396024254152145
648.3743313610589,4.43176428873875
648.3710057784456,4.467504323325354
648.3676959178284,4.503244357911958
648.3644017922988,4.538984392498563
648.3611234148589,4.574724427085167
648.3578607985747,4.610464461671771
648.3546139563905,4.646204496258376
648.351382901195,4.68194453084498
648.3481676459471,4.717684565431584
648.3449682034602,4.753424600018189
648.3417845865551,4.789164634604793
648.338616807987,4.8249046691913975
648.3354648805403,4.860644703778002
648.332328816899,4.896384738364606
648.3292086297158,4.9321247729512105
648.3261043315988,4.967864807537815
648.3230159351807,5.003604842124419
648.3199434529879,5.039344876711024
648.316886897509,5.075084911297628
648.313846281262,5.110824945884232
648.3108216166648,5.146564980470837
648.3078129161026,5.182305015057441
648.3048201919165,5.218045049644045
648.3018434564714,5.25378508423065
648.2988827220264,5.289525118817254
648.2959380008017,5.325265153403858
648.2930093050477,5.361005187990463
648.2900966469133,5.396745222577067
648.2872000385152,5.432485257163672
648.2843194919257,5.468225291750276
648.2814550192404,5.50396532633688
648.2786066324495,5.5397053609234845
648.275774343503,5.575445395510089
648.2729581643819,5.611185430096693
648.2701581069646,5.646925464683298
648.2673741830978,5.682665499269902
648.2646064045775,5.718405533856506
648.2618547832456,5.754145568443111
648.2591193308041,5.789885603029715
648.256400058966,5.825625637616319
648.2536969793556,5.861365672202924
648.2510101036648,5.897105706789528
648.24833944344,5.932845741376132
648.2456850102051,5.968585775962737
648.2430468155293,6.004325810549341
648.2404248708423,6.0400658451359455
648.237819187584,6.07580587972255
648.2352297771063,6.111545914309154
648.2326566508268,6.147285948895759
648.2300998200196,6.183025983482363
648.227559295934,6.218766018068967
648.2250350898653,6.254506052655572
648.2225272129695,6.290246087242176
648.2200356764115,6.32598612182878
648.2175604912691,6.361726156415385
648.2151016686801,6.397466191001989
648.212659219658,6.433206225588593
648.2102331551907,6.468946260175198
648.2078234862179,6.504686294761802
648.2054302237049,6.540426329348406
648.2030533785123,6.576166363935011
648.2006929614419,6.611906398521615
648.1983489833549,6.64764643310822
648.1960214549883,6.683386467694824
648.1937103870536,6.719126502281428
648.1914157902129,6.7548665368680325
648.1891376751549,6.790606571454637
648.1868760524627,6.826346606041241
648.1846309326601,6.862086640627846
648.1824023263309,6.89782667521445
648.180190243934,6.933566709801054
648.1779946959025,6.969306744387659
648.1758156926202,7.005046778974263
648.1736532444972,7.040786813560867
648.1715073618375,7.076526848147472
648.1693780549147,7.112266882734076
648.1672653339477,7.14800691732068
648.1651692092014,7.183746951907285
648.1630896908006,7.219486986493889
648.1610267888494,7.255227021080493
648.158980513478,7.290967055667098
648.1569508747052,7.326707090253702
648.154937882538,7.362447124840306
648.1529415469013,7.398187159426911
648.1509618777828,7.433927194013515
648.1489988850276,7.46966722860012
648.1470525784571,7.505407263186724
648.145122967921,7.541147297773328
648.1432100631561,7.576887332359933
648.1413138738877,7.612627366946537
648.1394344097585,7.648367401533141
648.1375716804745,7.684107436119746
648.1357256955973,7.71984747070635
648.1338964646666,7.755587505292954
648.1320839972493,7.791327539879559
648.1302883027989,7.827067574466163
648.1285093907576,7.862807609052767
648.1267472704848,7.898547643639372
648.1250019514026,7.934287678225976
648.1232734427896,7.97002771281258
648.1215617539251,8.005767747399185
648.1198668940193,8.04150778198579
648.1181888723147,8.077247816572394
648.1165276979441,8.112987851158998
648.1148833799823,8.148727885745602
648.1132559275669,8.184467920332207
648.1116453496916,8.220207954918811
648.11005165535,8.255947989505415
648.1084748534671,8.29168802409202
648.1069149530001,8.327428058678624
648.1053719627953,8.363168093265228
648.1038458916425,8.398908127851833
648.1023367483929,8.434648162438437
648.1008445417535,8.470388197025041
648.0993692804325,8.506128231611646
648.0979109730667,8.54186826619825
648.0964696283279,8.577608300784854
648.0950452547747,8.613348335371459
648.0936378609391,8.649088369958063
648.0922474552978,8.684828404544668
648.0908740463575,8.720568439131272
648.0895176425097,8.756308473717876
648.0881782521031,8.79204850830448
