0.0,0.0421319343149662,0.09069164842367172,0.002933025360107422,0.002933025360107422
0.0,0.00971778854727745,0.06711333990097046,-0.014058589935302734,-0.03550432622432709
0.0,-0.005030679050832987,-0.11093829572200775,-0.005314826965332031,-0.018468555063009262
0.0,0.02204989269375801,0.004151270724833012,0.014165878295898438,0.03763705864548683
0.0,-0.04860377311706543,0.0008652089163661003,-0.0019345283508300781,-0.006850576493889093
0.0,0.048824284225702286,0.11890746653079987,0.012630939483642578,0.015048107132315636
0.0,-0.015523837879300117,0.06010797247290611,-0.017971038818359375,-0.04519272595643997
0.0,0.0759301409125328,-0.01759018748998642,0.0004811286926269531,-0.009120929054915905
0.0,-0.010633837431669235,-0.024739930406212807,-0.011116504669189453,-0.011548264883458614
0.0,0.07293617725372314,0.128266841173172,0.007331371307373047,0.011571904644370079
0.0,0.003235632786527276,-0.10525429248809814,-0.023847579956054688,-0.055371202528476715
0.0,0.0901229977607727,0.005375090055167675,0.012962818145751953,0.035695627331733704
0.0,-0.05197780951857567,-0.130327969789505,-0.012623310089111328,-0.02189849130809307
0.0,-0.08487570285797119,-0.05958354473114014,0.03378868103027344,0.06339049339294434
0.0,-0.010022396221756935,-0.2160860151052475,0.03970956802368164,0.05624179169535637
0.0,-0.0067949723452329636,-0.035539958626031876,0.03428077697753906,0.08150148391723633
0.0,-0.0034997910261154175,-0.057332202792167664,-0.034775733947753906,-0.02914322167634964
0.0,-0.11991368234157562,-0.3067586123943329,-0.2320423126220703,-0.23063692450523376
0.0,-0.3862597346305847,-0.6669190526008606,-0.7206063270568848,-0.7102198600769043
0.0,-0.9834452271461487,-1.965086817741394,-1.592879295349121,-1.6256167888641357
-2.0,-1.677377700805664,-2.767284631729126,-2.4119956493377686,-2.3804709911346436
-2.0,-1.9603763818740845,-3.121469020843506,-2.308732271194458,-2.3375890254974365
-2.0,-1.9851281642913818,-3.1531291007995605,-2.1772758960723877,-2.159656047821045
-2.0,-1.9591262340545654,-3.028959035873413,-2.1670124530792236,-2.1388635635375977
-2.0,-1.9981498718261719,-3.019073724746704,-2.1823136806488037,-2.1808722019195557
-2.0,-1.8927475214004517,-2.914973497390747,-2.1727654933929443,-2.1688599586486816
-2.0,-2.0090432167053223,-3.0907764434814453,-2.2544541358947754,-2.277759075164795
-2.0,-1.980339527130127,-3.130464553833008,-2.1622841358184814,-2.1529273986816406
-2.0,-1.965819001197815,-2.8102803230285645,-2.1646487712860107,-2.1405675411224365
-2.0,-1.8904244899749756,-3.2095675468444824,-2.2454330921173096,-2.287710666656494
-2.0,-2.039367198944092,-2.9706249237060547,-2.176255226135254,-2.148301839828491
-2.0,-2.0011439323425293,-2.9759867191314697,-2.164426803588867,-2.171771287918091
-2.0,-1.9234567880630493,-2.9422712326049805,-2.1718130111694336,-2.175337076187134
-2.0,-1.9147288799285889,-3.046640396118164,-2.2432265281677246,-2.2586188316345215
-2.0,-1.9332021474838257,-3.0576014518737793,-2.2249701023101807,-2.2312374114990234
-2.0,-2.0099754333496094,-2.8740079402923584,-2.1812477111816406,-2.18357253074646
