gamma_result_temp,gamma_result_depth,ref,TiDE_pred_temp,TiDE_pred_depth,Time,LP
2474.768507401561,-0.3765306122448979,2427.3308,2502.5388,-0.3709436,0.18958377838134766,534.94366
2464.445502593444,-0.3826530612244897,2431.136,2479.674,-0.37478057,0.15710163116455078,535.7311
2467.903889256382,-0.38418367346938775,2433.6274,2461.655,-0.37846643,0.17088556289672852,535.9301
2478.3910125432044,-0.3857142857142857,2432.3218,2467.102,-0.38019067,0.17868733406066895,535.072
2486.5127848438196,-0.3780612244897959,2434.1963,2479.144,-0.381118,0.16813921928405762,533.9794
2478.7937637759496,-0.3765306122448979,2433.3525,2487.375,-0.37701714,0.3274099826812744,533.1035
2464.1329070697157,-0.3826530612244897,2433.5981,2479.4978,-0.3755936,0.3350646495819092,533.0534
2457.0601921741218,-0.3826530612244897,2438.6343,2456.6565,-0.3781523,0.23927545547485352,533.36725
2464.562108731128,-0.3780612244897959,2435.9429,2450.2825,-0.37952876,0.18575310707092285,532.9256
2478.9546680336985,-0.3795918367346939,2436.2744,2464.5225,-0.37748682,0.23909735679626465,531.79364
2468.6099935754564,-0.3795918367346939,2433.9575,2479.478,-0.37811512,0.16713738441467285,530.64655
2451.749139023117,-0.3795918367346939,2430.9404,2460.5862,-0.37808543,0.19480276107788086,530.7656
2451.871940278623,-0.38418367346938775,2431.023,2436.219,-0.37724477,0.1921236515045166,530.8382
2447.7641842075764,-0.38418367346938775,2432.1694,2442.7869,-0.37966007,0.20267081260681152,529.69525
2445.826880243623,-0.3857142857142857,2438.2512,2452.43,-0.38116843,0.1900498867034912,529.0966
2450.839699468315,-0.3872448979591837,2438.4463,2449.2686,-0.38240957,0.14973807334899902,529.0969
2452.8497596688494,-0.3857142857142857,2437.4136,2445.9695,-0.3828539,0.26735353469848633,528.68384
2446.123876305507,-0.3857142857142857,2436.1648,2446.2166,-0.38241178,0.1700916290283203,528.02045
2442.190910695247,-0.38571428571428573,2429.856,2444.2559,-0.38287714,0.16643333435058594,527.7184
2441.896362002405,-0.38571428571428573,2431.6313,2445.0664,-0.38329282,0.17120885848999023,527.52747
2436.224434457543,-0.3872448979591837,2439.1763,2447.7805,-0.38385767,0.16245388984680176,527.4622
2436.7202462401974,-0.3872448979591837,2439.602,2441.3552,-0.38514945,0.25813770294189453,527.85754
2431.494001138445,-0.38112244897959185,2441.2168,2437.2378,-0.38568676,0.2077333927154541,527.95514
2435.3948156671577,-0.38112244897959185,2439.3958,2432.951,-0.3827652,0.19365286827087402,528.1457
2444.8473274480393,-0.38112244897959185,2434.222,2440.7847,-0.38319474,0.2058882713317871,527.91437
2439.3174619391084,-0.38112244897959185,2433.1284,2455.2695,-0.38399756,0.19942808151245117,527.5662
2439.048570752514,-0.38265306122448983,2440.051,2453.6475,-0.3840825,0.17777609825134277,528.26227
2447.702171610527,-0.38265306122448983,2427.6172,2448.6182,-0.3839983,0.19171690940856934,528.9406
2443.093626077052,-0.3795918367346939,2435.7188,2452.7017,-0.384121,0.2006239891052246,528.9257
2432.01466466327,-0.3795918367346939,2442.0146,2450.3853,-0.3827898,0.17666935920715332,529.36304
2439.040783705616,-0.38112244897959185,2448.618,2441.2842,-0.3824678,0.3088529109954834,530.2542
2446.4696312330475,-0.38112244897959185,2456.4565,2448.6287,-0.38327855,0.27099132537841797,530.3002
2447.398681824907,-0.3872448979591837,2455.7466,2460.2114,-0.38351926,0.18717336654663086,530.33167
2454.685536501107,-0.3872448979591837,2450.277,2460.9438,-0.3863483,0.179823637008667,530.93713
2469.825852868803,-0.3795918367346939,2437.813,2462.1719,-0.386315,0.21495556831359863,531.2298
2470.441597962943,-0.3765306122448979,2445.6675,2474.6262,-0.3818063,0.15572619438171387,530.78436
2460.3126556531142,-0.3826530612244897,2454.8074,2478.0173,-0.37875623,0.24098873138427734,530.9236
2462.228247945328,-0.3857142857142857,2464.897,2469.9233,-0.38266692,0.20325279235839844,531.75336
2475.1479762518147,-0.3795918367346939,2478.561,2470.825,-0.38564292,0.17914652824401855,532.06494
2488.581386038596,-0.3719387755102041,2470.618,2481.9175,-0.38069862,0.14291834831237793,531.75476
2487.814416482064,-0.3719387755102041,2469.4822,2492.2783,-0.37403607,0.16132569313049316,531.2975
2475.94596367269,-0.373469387755102,2454.0962,2491.388,-0.37491477,0.20060086250305176,531.39166
2473.7723709772768,-0.375,2455.9873,2481.765,-0.37797394,0.15879297256469727,532.0715
2486.209804013233,-0.376530612244898,2456.4294,2480.4739,-0.37845868,0.2132096290588379,532.3866
2495.299206164135,-0.375,2458.1707,2493.8958,-0.37802666,0.28807902336120605,531.9709
2507.4085775444673,-0.3734693877551021,2472.2773,2503.9102,-0.37718964,0.15863990783691406,531.7539
2510.077554324267,-0.3719387755102041,2470.352,2511.203,-0.37647077,0.20648980140686035,531.4278
2500.263905147633,-0.3688775510204082,2485.9873,2512.039,-0.37548512,0.28646159172058105,531.3261
2493.946983827643,-0.3688775510204082,2482.9207,2506.324,-0.37375838,0.2495262622833252,531.75586
2494.500855790774,-0.3704081632653061,2469.2766,2504.2341,-0.3736511,0.20484209060668945,532.2084
2484.9183465867072,-0.3704081632653061,2470.0754,2505.7493,-0.37437826,0.22206926345825195,532.5095
2469.9087353287023,-0.3704081632653061,2452.6077,2494.5562,-0.3737707,0.30205297470092773,533.36633
2488.320387180698,-0.3704081632653061,2449.6294,2473.7932,-0.3725266,0.22789669036865234,534.4665
2507.116309674704,-0.3688775510204082,2460.1946,2487.514,-0.3726575,0.16706252098083496,533.55347
2487.948381638249,-0.3688775510204082,2444.7388,2512.9043,-0.3725567,0.2665824890136719,532.32196
2458.0004449069306,-0.3688775510204082,2445.6028,2502.356,-0.37153393,0.17104482650756836,533.4186
2431.8824271860676,-0.3719387755102041,2422.6028,2468.8179,-0.37152877,0.18822193145751953,535.5556
2411.417844069507,-0.38112244897959185,2424.1956,2441.17,-0.37729132,0.18715929985046387,537.2765
2415.957273749992,-0.3903061224489796,2423.2349,2437.0637,-0.38956866,0.22243118286132812,538.6431
2468.3890814494807,-0.4040816326530613,2448.1445,2449.838,-0.3981654,0.3790280818939209,539.5916
2521.5062425305905,-0.3948979591836735,2485.166,2502.6162,-0.39596546,0.2509932518005371,538.42346
2529.4298163799112,-0.3780612244897959,2492.3984,2539.9783,-0.38318348,0.16828346252441406,537.22125
2521.94352509041,-0.3765306122448979,2517.8757,2534.5293,-0.36920923,0.19801044464111328,537.57245
2529.3984879736654,-0.375,2512.2888,2521.3364,-0.36869356,0.19585824012756348,538.0743
2555.7231561590506,-0.37193877551020404,2516.164,2533.794,-0.373406,0.16007637977600098,537.52576
2556.9467556546683,-0.3627551020408163,2509.0183,2565.2239,-0.3733323,0.16268038749694824,536.2626
2560.079400326646,-0.3627551020408163,2510.4688,2563.3584,-0.3650037,0.17686128616333008,536.53503
2554.5742178237006,-0.35969387755102034,2512.9912,2556.115,-0.36352718,0.22793984413146973,536.5561
2544.2311776018532,-0.35969387755102034,2509.595,2549.0662,-0.36383957,0.175368070602417,536.49255
2554.1995613125755,-0.36122448979591837,2514.9766,2545.3584,-0.3646087,0.1622617244720459,536.58923
2559.3884101302547,-0.36122448979591837,2510.714,2558.3633,-0.36440676,0.1395866870880127,535.99
2552.77887498203,-0.36122448979591837,2493.6714,2567.6265,-0.3649708,0.1508805751800537,535.7811
2540.3362402261446,-0.3627551020408163,2485.154,2556.448,-0.36422682,0.16165733337402344,536.41
2533.1939889869736,-0.3627551020408163,2472.584,2536.576,-0.36400402,0.17032885551452637,537.1329
2511.4790265570946,-0.3627551020408163,2465.5137,2528.1067,-0.36405158,0.15506291389465332,537.23035
2503.9296557422094,-0.3642857142857143,2479.7505,2516.113,-0.3647219,0.17512083053588867,538.00726
2505.283976847636,-0.3642857142857143,2481.901,2513.3254,-0.36593345,0.1933760643005371,538.5598
2505.0236197825816,-0.36581632653061225,2480.7703,2513.6943,-0.36597925,0.1894381046295166,538.9154
2513.056124329992,-0.36581632653061225,2480.9265,2510.1042,-0.36633605,0.14682412147521973,539.30786
2525.1005894159002,-0.3673469387755102,2464.3687,2512.5796,-0.36599344,0.14472222328186035,539.14136
2531.050359890246,-0.3673469387755102,2460.8145,2523.824,-0.36741662,0.19208931922912598,538.48987
2526.9114245521823,-0.3673469387755102,2469.308,2530.7402,-0.36770466,0.2325289249420166,538.1169
2517.9273134245514,-0.3673469387755102,2471.9585,2526.659,-0.36645347,0.16412973403930664,538.34717
2510.462266165627,-0.3673469387755102,2472.0994,2514.0437,-0.3658095,0.18216180801391602,538.8134
2511.14623323163,-0.3688775510204082,2467.4353,2503.5142,-0.36632514,0.1985783576965332,539.01117
2519.1257297949423,-0.3704081632653061,2466.9448,2502.3928,-0.3679701,0.1508347988128662,538.64075
2507.3098884249503,-0.3688775510204082,2458.6802,2510.7566,-0.36918414,0.14811110496520996,537.805
2504.4496162678233,-0.3688775510204082,2466.7556,2503.2153,-0.3678455,0.17480874061584473,537.989
2531.7915925953894,-0.3688775510204082,2469.0693,2499.8435,-0.36767474,0.23392820358276367,537.9383
2534.388790566873,-0.3673469387755102,2456.3284,2525.596,-0.36899924,0.2423262596130371,536.3409
2519.7998148652605,-0.3688775510204082,2451.1492,2532.0188,-0.36884683,0.20092558860778809,535.9139
2505.210311271947,-0.3688775510204082,2444.5981,2514.1265,-0.36918926,0.15896201133728027,536.54315
2501.609651592408,-0.3688775510204082,2426.6294,2496.4443,-0.36951637,0.1752176284790039,537.005
2505.1003370285434,-0.3704081632653061,2433.4536,2497.778,-0.37042716,0.14270758628845215,536.7703
2491.1729053711247,-0.3688775510204082,2439.3306,2508.078,-0.37169766,0.15061426162719727,536.41565
2488.968208773864,-0.37193877551020416,2445.7153,2495.8633,-0.37060893,0.1979808807373047,537.2903
2498.06875634663,-0.3734693877551021,2449.1836,2487.7292,-0.37202865,0.2003321647644043,537.6634
2497.344106191464,-0.3719387755102041,2447.3425,2496.367,-0.37341797,0.1939845085144043,537.15497
2482.5106250291774,-0.3704081632653061,2433.507,2501.0083,-0.37262037,0.19939565658569336,537.09546
2476.321447210341,-0.375,2428.6682,2489.524,-0.37071884,0.22747278213500977,538.0365
2487.748890505197,-0.3765306122448979,2437.5193,2483.4492,-0.37354308,0.20338821411132812,538.67883
2489.685355105388,-0.3765306122448979,2443.005,2494.6326,-0.3757968,0.16784906387329102,538.39325
2494.5266189155236,-0.3765306122448979,2454.9368,2497.5317,-0.37552786,0.14603400230407715,538.58453
2502.578581744774,-0.3719387755102041,2457.4285,2498.397,-0.374744,0.14788556098937988,538.6832
2488.5446338883803,-0.3704081632653061,2452.8877,2506.2253,-0.37295645,0.15537500381469727,538.3803
2485.575801117886,-0.3734693877551021,2453.215,2497.9604,-0.37239784,0.16834330558776855,539.20184
2508.584175882006,-0.375,2454.3652,2495.7405,-0.37459907,0.18563532829284668,539.7365
2510.6281476713957,-0.3719387755102041,2457.2017,2517.2024,-0.37634388,0.15937328338623047,538.9317
2501.2999099859217,-0.3719387755102041,2458.798,2520.534,-0.37380618,0.18635320663452148,539.09216
2504.7425121606,-0.3719387755102041,2455.3096,2505.512,-0.37207556,0.18980121612548828,539.9143
2517.900623471961,-0.3719387755102041,2447.2324,2504.5703,-0.37299603,0.17336678504943848,539.7851
2517.279896118661,-0.3719387755102041,2443.2837,2522.7168,-0.3744875,0.1584484577178955,538.9369
2498.894471396111,-0.3704081632653061,2447.9644,2527.1907,-0.37373906,0.17739295959472656,539.00604
2495.314520901956,-0.3704081632653061,2453.0798,2506.325,-0.3717119,0.17659664154052734,540.2462
2511.604015868199,-0.3719387755102041,2456.6123,2497.5312,-0.3720417,0.14359378814697266,540.6104
2512.6271273430402,-0.3704081632653061,2456.7827,2515.626,-0.37426868,0.20325446128845215,539.6958
2490.730681714211,-0.3704081632653061,2450.0483,2522.8926,-0.37371498,0.20271944999694824,539.6341
2483.5654973232677,-0.375,2446.31,2502.2837,-0.3726225,0.18703722953796387,541.02075
2490.7588410219387,-0.375,2453.219,2491.3174,-0.37534058,0.27009081840515137,541.6808
2493.5659746552315,-0.3765306122448979,2439.2383,2500.1785,-0.37693495,0.18813681602478027,541.3991
2498.134317768543,-0.3765306122448979,2443.9177,2506.0176,-0.37797505,0.20848727226257324,541.4076
2500.320188682782,-0.3719387755102041,2442.4,2507.1047,-0.37724826,0.18834638595581055,541.47034
2486.894238517365,-0.3719387755102041,2436.9949,2506.2124,-0.37445676,0.15781474113464355,541.48694
2480.999548694875,-0.3765306122448979,2449.4502,2494.534,-0.37406936,0.16544580459594727,542.0884
2506.518163485414,-0.3765306122448979,2449.055,2489.295,-0.37730992,0.17220425605773926,542.3797
2525.776392709769,-0.3719387755102041,2450.8157,2514.855,-0.37874186,0.2321171760559082,541.0871
2522.4745048560876,-0.3704081632653061,2441.3623,2535.5872,-0.37498087,0.14893674850463867,540.07904
2516.5868286805435,-0.3688775510204082,2441.8389,2528.0774,-0.37192607,0.19062256813049316,540.2706
2524.328516434509,-0.3704081632653061,2436.1465,2516.3577,-0.37171465,0.20511269569396973,540.3703
2528.591569413582,-0.37193877551020404,2430.9634,2526.0925,-0.37435567,0.19016599655151367,539.4701
2525.869593148752,-0.37193877551020404,2434.3674,2536.813,-0.37539834,0.20748329162597656,538.8292
2525.266793763083,-0.3719387755102041,2436.1836,2532.9612,-0.37453926,0.14524126052856445,538.88074
2517.328491554541,-0.3719387755102041,2428.3184,2524.493,-0.3736148,0.1538231372833252,538.798
2505.1208447091158,-0.3719387755102041,2429.8135,2514.1897,-0.3733037,0.17525053024291992,538.6929
2482.7243565363956,-0.3719387755102041,2428.235,2504.1428,-0.37350368,0.19026970863342285,538.6923
2475.165114001487,-0.3765306122448979,2427.3054,2487.884,-0.37375832,0.2112283706665039,539.32776
2487.5735880394386,-0.3765306122448979,2436.5364,2484.0576,-0.37687108,0.19317936897277832,539.5013
2493.4318780381222,-0.375,2439.4749,2497.463,-0.37762758,0.18655037879943848,538.85944
2493.493050387836,-0.375,2433.0012,2502.6428,-0.37640464,0.19024324417114258,538.6289
2490.8201291474343,-0.3765306122448979,2430.0059,2497.927,-0.37556,0.17407536506652832,538.66486
2477.365162120862,-0.3765306122448979,2421.5498,2493.67,-0.37736374,0.20554161071777344,538.5754
2469.943417032693,-0.3780612244897959,2418.055,2483.865,-0.37827608,0.2071828842163086,538.9566
2489.4263195662443,-0.3795918367346939,2423.5542,2477.846,-0.37899768,0.21210122108459473,539.2257
2505.227036999577,-0.3780612244897959,2426.599,2494.4397,-0.38016826,0.18839716911315918,538.18823
2501.6793020764435,-0.3765306122448979,2424.2449,2509.0295,-0.37950987,0.16765546798706055,537.18256
2492.4378159890684,-0.3765306122448979,2424.814,2502.6733,-0.37751907,0.19051527976989746,537.12933
2496.8448331254067,-0.3765306122448979,2424.5835,2490.7358,-0.37718895,0.19954347610473633,537.2367
2497.6241808202985,-0.3780612244897959,2423.7595,2498.5645,-0.37840313,0.17892074584960938,536.4952
2495.6720733169695,-0.3795918367346939,2433.4866,2505.5144,-0.37954974,0.18066143989562988,536.09546
2498.087429930638,-0.3780612244897959,2435.8108,2500.2812,-0.379762,0.219069242477417,536.1566
2489.222873593427,-0.3780612244897959,2431.1194,2494.5435,-0.37844473,0.14600777626037598,535.84344
2482.654997906401,-0.3780612244897959,2433.2808,2483.97,-0.37802655,0.16678166389465332,535.715
2474.591687370702,-0.3765306122448979,2434.9895,2480.3147,-0.3785903,0.1928236484527588,535.38904
2466.840418222077,-0.3795918367346939,2436.037,2478.6262,-0.37837583,0.2054579257965088,535.2843
2471.9606511699526,-0.3811224489795918,2444.567,2471.6953,-0.37940818,0.20402288436889648,535.5093
2474.8901690074968,-0.3811224489795918,2444.0725,2473.9055,-0.38038015,0.1912541389465332,535.1779
2473.3587994366826,-0.3811224489795918,2433.8667,2474.1235,-0.38060343,0.22614288330078125,534.8398
2473.458227636097,-0.3811224489795918,2431.207,2468.6528,-0.3796817,0.19359946250915527,534.62195
2465.6539379366095,-0.38265306122448983,2429.7622,2469.366,-0.37970874,0.17532014846801758,534.1483
2458.725482201262,-0.38418367346938775,2427.743,2463.3735,-0.38068056,0.14001846313476562,534.13086
2463.7120564680627,-0.38418367346938775,2436.2783,2455.8928,-0.38136405,0.16982460021972656,534.1947
2464.8573325296366,-0.38418367346938775,2442.0398,2460.0903,-0.38168654,0.20043230056762695,533.64703
2453.4131649781557,-0.3826530612244898,2442.3425,2458.307,-0.3816877,0.16539788246154785,533.2628
2455.058690493158,-0.38418367346938775,2441.7864,2442.1296,-0.38021374,0.2031536102294922,533.39557
2471.570590975338,-0.38571428571428573,2441.0315,2445.6064,-0.3818439,0.1806964874267578,532.6432
2467.951707701173,-0.38418367346938775,2434.7083,2474.6028,-0.3846888,0.16547608375549316,531.21387
2448.3811144457104,-0.38877551020408163,2432.3738,2475.3835,-0.38305435,0.24161863327026367,531.455
2444.807966743219,-0.3918367346938776,2438.541,2438.447,-0.3826813,0.15562033653259277,532.7731
2446.461991241583,-0.3857142857142857,2438.169,2428.5508,-0.3857208,0.20853567123413086,532.42926
2452.226554672802,-0.3826530612244898,2438.4084,2442.472,-0.38459098,0.19844675064086914,531.5037
2468.453231568833,-0.38418367346938775,2445.272,2451.4114,-0.38171577,0.14647722244262695,530.9676
2465.9456433631813,-0.38418367346938775,2440.524,2469.5461,-0.38288724,0.17590904235839844,530.0275
2457.6255198449335,-0.3857142857142857,2438.8105,2470.4788,-0.3838005,0.3749690055847168,530.1422
2456.6428764234356,-0.3857142857142857,2447.2825,2459.6738,-0.38368255,0.17880845069885254,530.77924
2447.8607547498264,-0.38418367346938775,2442.3296,2455.9658,-0.38358307,0.16624021530151367,530.9582
2450.5942162892507,-0.38571428571428573,2442.0942,2452.1367,-0.38435712,0.3346748352050781,531.4397
2468.08342316001,-0.38571428571428573,2445.694,2457.2334,-0.38653922,0.26337289810180664,531.5929
2466.5606900922235,-0.38418367346938775,2448.5676,2474.461,-0.3868695,0.2920997142791748,531.1109
2459.0981376804684,-0.3826530612244898,2464.7908,2475.5864,-0.3851378,0.23467350006103516,531.61237
2461.418986355655,-0.3826530612244898,2483.888,2467.2854,-0.38362208,0.15309906005859375,532.5797
2463.0498350195694,-0.3826530612244898,2501.7727,2469.0332,-0.38454562,0.26590466499328613,533.00604
2457.245027230926,-0.3826530612244898,2497.5261,2475.253,-0.3859244,0.23625850677490234,533.4277
2458.280814302633,-0.38418367346938775,2497.6768,2471.9907,-0.38588414,0.24928021430969238,534.4767
2467.3559209316663,-0.38418367346938775,2485.988,2470.1267,-0.38602078,0.21217560768127441,535.3129
2493.720934113415,-0.38418367346938775,2484.268,2477.9382,-0.3858378,0.2559969425201416,535.5667
2501.7411462271,-0.3795918367346939,2488.0984,2503.5222,-0.38570744,0.32732725143432617,534.81616
