0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015192032,0.0001282692,0.0007958412,0.00033664703,0.00043582916,0.0005340576,-0.0010585785,-0.002231598,0.002916813,-0.0009331703,0.0014665127,0.0017584562,0.0016057969,0.0016550601,0.0020187264,0.0026704036,0.0033683502,0.0034925742,0.0029864467,0.0030540435,-0.0017576218,-0.0021348,-0.0030546188,-0.0032572746,-0.0010514259,0.0021476746,-0.00035190582,-0.0018572807,0.0005221367,-0.0009293556,0.0029330254,0.0027836561,0.0023323656,0.002507222,0.003209923,0.0043314444,0.0054014986,0.0053009735,0.0042266063,0.0046148635
0.07157564,0.076396465,0.07694006,0.07778883,0.078402996,0.07889652,0.07878542,0.07925081,0.07845497,0.07824087,-0.09305906,-0.09956598,-0.101023674,-0.100758076,-0.10015535,-0.099876404,-0.09946203,-0.098964214,-0.10029793,-0.09923601,0.16777754,0.17428732,0.17540264,0.17503738,0.17427349,0.17365122,0.1735897,0.17317915,0.17443514,0.1733017,-0.16015863,-0.16302013,-0.16243935,-0.16310406,-0.16451073,-0.1649642,-0.16558695,-0.16563892,-0.16416311,-0.16358995,-0.0056648254,0.0005979538,0.0017662048,0.001033783,0.00068950653,0.00057029724,-0.0009698868,-0.0022296906,0.002872467,-0.00095033646,-0.004282062,0.001860575,0.0024492554,0.0021622826,0.0021979783,0.0026800707,0.0033146301,0.003447111,0.0029718848,0.003060718,0.001683712,0.0009560585,-0.0014204979,-0.0026044846,-0.00089740753,0.0021562576,-0.00039339066,-0.0019507408,0.00039243698,-0.00091695786,0.007216688,0.005862181,0.0039682235,0.0030999372,0.0033148152,0.0042611524,0.005289225,0.005236907,0.0042202137,0.004635494
0.070096016,0.07582188,0.07664442,0.07766533,0.07835245,0.078876495,0.078707695,0.07917404,0.07839298,0.07820892,-0.094788074,-0.1004076,-0.101383686,-0.10092878,-0.100216866,-0.09990311,-0.09954643,-0.09904051,-0.1003623,-0.099273205,0.1699748,0.17501211,0.1757412,0.17518806,0.17432213,0.17364883,0.17369652,0.17327785,0.17450762,0.17331743,-0.15811872,-0.16229248,-0.1620245,-0.16291952,-0.1644454,-0.16495132,-0.16546917,-0.16553259,-0.16409016,-0.1635623,-0.015625477,0.0016112328,0.004184246,0.0026798248,0.0012793541,0.0007724762,-0.00079250336,-0.0022854805,0.0027713776,-0.00095415115,-0.017426457,0.0020728144,0.004462385,0.0033973693,0.002637856,0.0026961577,0.0031879079,0.003345037,0.0029257531,0.0030422793,0.007596016,0.0077462196,0.0026102066,-0.001033783,-0.0005173683,0.002163887,-0.0005464554,-0.0022563934,9.9658966e-05,-0.0009236336,0.014397076,0.012858857,0.007888364,0.004563546,0.0035770272,0.0040733875,0.0050277365,0.00509612,0.004178988,0.0046216818
0.06706715,0.074670315,0.076037884,0.077418804,0.07826853,0.07877827,0.07851601,0.07897854,0.07825899,0.078119755,-0.0983963,-0.102118015,-0.10218525,-0.101294994,-0.100338936,-0.100016594,-0.099764824,-0.09923935,-0.10050726,-0.09937191,0.17470598,0.17664528,0.17641926,0.17548943,0.17438793,0.17374516,0.1739521,0.17351341,0.17465782,0.17339325,-0.15384531,-0.16071129,-0.16118383,-0.16255045,-0.16435051,-0.16482735,-0.16518974,-0.16528559,-0.16394997,-0.1634717,-0.005217552,0.000682354,0.0017786026,0.00077962875,0.00058698654,0.0007882118,-0.0010557175,-0.0024228096,0.0028734207,-0.000869751,-0.0037903339,0.0015469925,0.0019679472,0.0017730371,0.0019029665,0.0024592823,0.0032063504,0.0034114015,0.0029243964,0.0029751016,0.0024261475,-0.00043678284,-0.0018763542,-0.0032162666,-0.0011405945,0.0019750595,-0.0007171631,-0.0023431778,0.00027132034,-0.0010223389,0.007385969,0.004989152,0.0031623982,0.0025621005,0.0029194145,0.003967081,0.0051830593,0.005219628,0.004143092,0.0044880053
0.06934738,0.075546265,0.07646036,0.07757807,0.07830286,0.07862806,0.078505516,0.0789876,0.0783,0.07808781,-0.095954895,-0.100782394,-0.10172415,-0.10104799,-0.1002965,-0.100152016,-0.09978533,-0.099238396,-0.10047865,-0.09939051,0.17155409,0.17571831,0.17591572,0.17524862,0.17435074,0.17399883,0.17392778,0.1734581,0.1745944,0.1734767,-0.15703392,-0.16191292,-0.16188526,-0.16288233,-0.16441298,-0.1645813,-0.1652317,-0.16535378,-0.16399813,-0.16338968,-0.01128149,0.0017552376,0.0028953552,0.0018391609,0.0011553764,0.00054597855,-0.0010089874,-0.0023169518,0.002851963,-0.0009331703,-0.013165476,0.0017069033,0.0030757515,0.0023141755,0.0020041815,0.0024206056,0.0031018425,0.0032928938,0.0028422344,0.0029347008,0.011622906,0.005148411,9.059906e-05,-0.0024695396,-0.0010309219,0.0017518997,-0.00095176697,-0.0024437904,-6.055832e-05,-0.0010457039,0.019806087,0.0099965455,0.005298051,0.003090475,0.0028512748,0.0038391203,0.0049933824,0.0050348663,0.004038022,0.0044482844
0.06600618,0.074306965,0.0758152,0.07727194,0.078018665,0.07855511,0.0783,0.07883358,0.07810593,0.078015804,-0.099701405,-0.10268974,-0.102398396,-0.10144234,-0.100598335,-0.10025883,-0.10000086,-0.099398136,-0.10067034,-0.09949207,0.17626381,0.17692709,0.17664433,0.1755991,0.17470646,0.1739645,0.17419672,0.17366934,0.17482662,0.17348337,-0.15258455,-0.16067791,-0.16100168,-0.16247034,-0.1640029,-0.16458702,-0.1649518,-0.16511631,-0.16375303,-0.16335201,0.0017023087,0.0,7.9631805e-05,-0.000102996826,4.8160553e-05,0.00046873093,-0.0011868477,-0.0024046898,0.002878666,-0.00072336197,0.004749967,0.0011361446,0.0002552337,0.00060868193,0.0014040404,0.0023407545,0.0031875297,0.0033280475,0.002726781,0.0026725607,-0.0008702278,-0.0058255196,-0.0050239563,-0.0046753883,-0.0018005371,0.0014853477,-0.00088071823,-0.002515316,9.4890594e-05,-0.0011696815,0.003901706,-0.00010269438,-5.7604957e-05,0.0010897471,0.0025037397,0.0039794887,0.0052046822,0.00506233,0.003789538,0.003981731
0.07025862,0.076012135,0.07660484,0.07744789,0.078136444,0.078434944,0.078428745,0.078900814,0.078241825,0.07804203,-0.09484768,-0.10006189,-0.1014967,-0.1011467,-0.100474834,-0.100357056,-0.099868774,-0.09932947,-0.10054588,-0.09946537,0.17029047,0.17521477,0.17569065,0.17540836,0.17451334,0.17425108,0.17398119,0.1735487,0.1746192,0.17354774,-0.15832901,-0.16259861,-0.16219044,-0.16274357,-0.16424704,-0.16434813,-0.1651721,-0.16523027,-0.1639471,-0.16331482,0.007648945,-8.058548e-05,-0.0014438629,-0.0014033318,-0.00020360947,0.00014829636,-0.001335144,-0.0022554398,0.0032577515,-0.0010619164,0.01169676,0.0010899212,-0.0011048932,-0.00031011156,0.0009983449,0.0022489347,0.0031855083,0.0033042096,0.0027326061,0.0028128023,0.0011329651,-0.008381367,-0.00790453,-0.0060334206,-0.0022425652,0.0014586449,-0.0009899139,-0.0022268295,0.00047588348,-0.001294136,0.007819012,-0.0036685374,-0.002754747,-6.777648e-05,0.0021517456,0.0039986973,0.005246549,0.0050156647,0.0038131073,0.0042593013
0.07083559,0.07613897,0.07657337,0.07746887,0.077953815,0.07851982,0.07842159,0.07901573,0.0782485,0.07815027,-0.09393358,-0.09988308,-0.10132933,-0.10106611,-0.10061598,-0.10027027,-0.099833965,-0.09922838,-0.10055542,-0.09934473,0.16881084,0.1743145,0.17580223,0.17527962,0.17479801,0.17402172,0.17397785,0.1734147,0.17465353,0.1734209,-0.15941572,-0.16328955,-0.16211176,-0.16289091,-0.16396046,-0.1645484,-0.16517782,-0.16535711,-0.16388035,-0.16343975,-0.01998949,0.0013098717,0.0052161217,0.0037870407,0.001718998,0.0007286072,-0.0008854866,-0.0019059181,0.002702713,-0.00094270706,-0.0209269,0.0018631313,0.0057010553,0.0044632563,0.003272898,0.003000677,0.0032180548,0.0031517656,0.0026518956,0.0027354849,-0.005902767,0.009122372,0.004960537,0.0003581047,-0.00028276443,0.0017204285,-0.00076913834,-0.002073288,-5.6266785e-05,-0.0011744499,-0.0020273365,0.014189713,0.010470545,0.006075985,0.004314168,0.004364905,0.0049357708,0.0046945037,0.0037279085,0.004145022
0.070147514,0.07596874,0.076498985,0.07735491,0.07803202,0.078546524,0.078504086,0.07899189,0.0783124,0.078165054,-0.09441948,-0.10052204,-0.10169077,-0.10142183,-0.100625515,-0.10027981,-0.099785805,-0.09927893,-0.10046244,-0.09933996,0.17072296,0.17523241,0.17578936,0.17557096,0.17465782,0.17406178,0.17386055,0.17346907,0.1745987,0.17340326,-0.15750408,-0.16180134,-0.16177988,-0.16240835,-0.16407633,-0.16454363,-0.16523647,-0.16528273,-0.1640172,-0.16351938,-0.00094127655,0.0003142357,0.0008792877,-4.7683716e-06,0.000102996826,0.0005426407,-0.0007452965,-0.0024266243,0.0029482841,-0.0009803772,0.00092983595,0.0014202978,0.0010250998,0.0011710958,0.0016524761,0.0023164505,0.0030177592,0.0032219659,0.0027697282,0.002876245,0.002682209,-0.002820015,-0.004016876,-0.004330635,-0.0019068718,0.0017156601,-0.0005264282,-0.0024023056,0.000289917,-0.0011348724,0.008318797,0.0023756777,0.0013400505,0.0018296418,0.0027194042,0.0038066627,0.004877293,0.0049350522,0.0039284737,0.004367626
0.07031965,0.075606346,0.076349735,0.077307224,0.078011036,0.07859087,0.078505516,0.07907915,0.07833481,0.078165054,-0.094851494,-0.10051966,-0.10179329,-0.101299286,-0.10058403,-0.10018635,-0.0998168,-0.09917259,-0.10045099,-0.09930563,0.16976881,0.17501974,0.17620945,0.17553377,0.17470741,0.17388201,0.173944,0.17343187,0.17457771,0.17339325,-0.15843725,-0.16234207,-0.1616764,-0.16259384,-0.16405582,-0.16462803,-0.16520023,-0.16542292,-0.16401625,-0.16348791,-0.032913208,0.001636982,0.008517265,0.005769253,0.0029115677,0.0017285347,-0.00092983246,-0.0021677017,0.0028457642,-0.0011029243,-0.034580432,0.0023204572,0.00905094,0.0068503767,0.0042934804,0.0032263882,0.0032817884,0.003284642,0.0028589135,0.00303286,-0.014181137,0.016709805,0.01131773,0.0034942627,0.00087690353,0.002465248,-0.0007710457,-0.0020318031,0.0003838539,-0.0011138916,-0.013928518,0.02193113,0.016941652,0.009175284,0.0051617725,0.004306036,0.0049503827,0.0049283896,0.0040755062,0.0046362635
