gamma_result_temp,gamma_result_depth,ref,TiDE_pred_temp,TiDE_pred_depth,Time,LP
400.0,0.0,436.1014,400.0,0.0,0.32029223442077637,533.8514
463.51947021484375,0.0,904.84973,463.51947,0.0,0.09915041923522949,533.85516
1081.8900146484375,-0.26632651686668396,1296.6033,1081.89,-0.26632652,0.16943907737731934,533.8588
1783.94384765625,-0.5510203838348389,1724.6505,1783.9438,-0.5510204,0.15167927742004395,533.8624
2045.942626953125,-0.5295918583869934,2031.7224,2045.9426,-0.52959186,0.15117120742797852,533.86597
2215.1259765625,-0.48061224818229675,2179.6394,2215.126,-0.48061225,0.3259897232055664,533.86945
2302.99169921875,-0.4561224579811096,2259.3264,2302.9917,-0.45612246,0.19950294494628906,533.87286
2355.57275390625,-0.43622449040412903,2304.328,2355.5728,-0.4362245,0.17831182479858398,533.8762
2378.296875,-0.4255101978778839,2328.151,2378.2969,-0.4255102,0.18789148330688477,533.87946
2381.59765625,-0.4147959053516388,2345.0537,2381.5977,-0.4147959,0.15206551551818848,533.8827
2398.864013671875,-0.41020408272743225,2353.3801,2398.864,-0.41020408,0.1542673110961914,533.8858
2419.16064453125,-0.40714284777641296,2364.7876,2419.1606,-0.40714285,0.17028164863586426,533.88885
2413.370361328125,-0.4010204076766968,2374.808,2413.3704,-0.4010204,0.17422080039978027,533.89185
2415.066162109375,-0.3948979675769806,2376.4321,2415.0662,-0.39489797,0.16413068771362305,533.8948
2413.9072265625,-0.39336735010147095,2376.8855,2413.9072,-0.39336735,0.16477489471435547,533.8976
2410.377197265625,-0.3918367326259613,2378.781,2410.3772,-0.39183673,0.16670989990234375,533.9004
2419.805419921875,-0.3918367326259613,2378.5881,2419.8054,-0.39183673,0.18255233764648438,533.9031
2424.5,-0.3918367326259613,2385.5457,2424.5,-0.39183673,0.18544435501098633,533.90576
2422.202880859375,-0.3918367326259613,2388.5427,2422.203,-0.39183673,0.18230462074279785,533.9083
2423.908447265625,-0.388775497674942,2394.758,2423.9084,-0.3887755,0.14135360717773438,533.9108
2426.724365234375,-0.38724491000175476,2396.0295,2426.7244,-0.3872449,0.17162609100341797,533.91327
2425.912353515625,-0.3857142925262451,2402.6467,2425.9124,-0.3857143,0.15019989013671875,533.91565
2427.0361328125,-0.3857142925262451,2403.5508,2427.0361,-0.3857143,0.1522049903869629,533.91797
2430.9033203125,-0.3857142925262451,2406.3135,2430.9033,-0.3857143,0.1819629669189453,533.9202
2437.1689453125,-0.38724491000175476,2409.7815,2437.169,-0.3872449,0.14414310455322266,533.92236
2444.1064453125,-0.388775497674942,2413.1658,2444.1064,-0.3887755,0.15342235565185547,533.9245
2453.060546875,-0.38265305757522583,2417.323,2453.0605,-0.38265306,0.20082831382751465,533.9265
2457.01953125,-0.37959182262420654,2424.4392,2457.0195,-0.37959182,0.17177724838256836,533.9285
2462.6484375,-0.3811224400997162,2427.462,2462.6484,-0.38112244,0.19344592094421387,533.9304
2468.458740234375,-0.3811224400997162,2436.1484,2468.4587,-0.38112244,0.15787744522094727,533.93225
2476.883544921875,-0.38265305757522583,2428.472,2476.8835,-0.38265306,0.1862492561340332,533.934
2479.916748046875,-0.37959182262420654,2427.2568,2479.9167,-0.37959182,0.1756916046142578,533.9357
2458.087646484375,-0.37653061747550964,2424.3447,2458.0876,-0.37653062,0.27059507369995117,533.9374
2443.953857421875,-0.3780612349510193,2416.6423,2443.9539,-0.37806123,0.19191384315490723,533.93896
2454.07177734375,-0.3780612349510193,2423.3088,2454.0718,-0.37806123,0.18291664123535156,533.9404
2457.984619140625,-0.3780612349510193,2426.1687,2457.9846,-0.37806123,0.1606287956237793,533.9419
2455.7861328125,-0.37959182262420654,2432.034,2455.7861,-0.37959182,0.13578414916992188,533.9433
2464.135009765625,-0.3811224400997162,2433.934,2464.135,-0.38112244,0.17704057693481445,533.9446
2474.37451171875,-0.37959182262420654,2433.878,2474.3745,-0.37959182,0.18264436721801758,533.94586
2468.766845703125,-0.37653061747550964,2434.2937,2468.7668,-0.37653062,0.15787410736083984,533.947
2462.623291015625,-0.37653061747550964,2429.2527,2462.6233,-0.37653062,0.15432214736938477,533.9482
2462.952392578125,-0.3780612349510193,2438.6719,2462.9524,-0.37806123,0.2453315258026123,533.9492
2471.441650390625,-0.3780612349510193,2431.586,2471.4417,-0.37806123,0.20928120613098145,533.9502
2479.718994140625,-0.375,2429.5608,2479.719,-0.375,0.16422176361083984,533.9511
2474.10546875,-0.37653061747550964,2428.8542,2474.1055,-0.37653062,0.17714333534240723,533.952
2465.69677734375,-0.37653061747550964,2418.3218,2465.6968,-0.37653062,0.19324541091918945,533.9528
2462.876708984375,-0.375,2429.5063,2462.8767,-0.375,0.20182013511657715,533.95355
2465.60400390625,-0.3780612349510193,2432.6616,2465.604,-0.37806123,0.19028544425964355,533.9542
2471.18310546875,-0.3841836750507355,2436.885,2471.183,-0.38418368,0.15424036979675293,533.95483
2473.280029296875,-0.38265305757522583,2442.2893,2473.28,-0.38265306,0.14529013633728027,534.03986
2473.280034813526,-0.38265306122448983,2442.2476,2499.3804,-0.3910718,0.1886444091796875,534.03986
2474.752817182508,-0.37806122448979596,2444.7808,2530.0469,-0.38382733,0.15188097953796387,535.3017
2477.280530911127,-0.37500000000000006,2442.02,2509.059,-0.37558168,0.1696932315826416,537.93146
2481.4855254692084,-0.3719387755102041,2444.0645,2496.891,-0.37216547,0.1497516632080078,539.3288
2485.4142380485055,-0.3719387755102041,2447.282,2502.307,-0.37351254,0.2100660800933838,539.88306
2496.48136602668,-0.3734693877551021,2443.4712,2504.3804,-0.37477958,0.2713806629180908,540.5111
2516.164018264409,-0.3719387755102041,2447.7666,2510.1692,-0.37555432,0.15445733070373535,540.693
2526.9571577479583,-0.3688775510204082,2449.3984,2525.0051,-0.3743599,0.18777871131896973,540.1286
2519.120918100196,-0.3673469387755102,2445.4634,2535.0293,-0.37200373,0.23921489715576172,539.747
2509.002919819261,-0.3673469387755102,2450.6638,2528.3948,-0.37057182,0.15987825393676758,540.2294
2510.330137518541,-0.3673469387755102,2437.4905,2516.7622,-0.3706511,0.19125604629516602,540.87177
2521.9113540147746,-0.3673469387755102,2429.3916,2517.786,-0.3710876,0.16087579727172852,540.84436
2535.5520729399677,-0.36581632653061225,2428.936,2530.0952,-0.37091008,0.18570947647094727,540.2627
2524.2013459032646,-0.36581632653061225,2431.435,2541.9678,-0.36949098,0.15480756759643555,539.595
2509.7466715712044,-0.36581632653061225,2442.8704,2530.2988,-0.36897483,0.15885210037231445,540.08765
2523.5390700254375,-0.36734693877551017,2447.9314,2514.8928,-0.3690586,0.1829826831817627,540.7123
