0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.0,0.0,0.0,0.0,0.0,0.0,-11218698000.0,4.5652e-41,-11218698000.0,4.5652e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2474.3062,2470.9216,2485.5615,2490.0698,2490.4429,2489.2712,2483.7607,2476.077,2471.496,2469.32,2470.5364,2471.58,2472.4897,2473.9243,2474.8896,2475.5833,2475.4553,2475.599,2475.2617,2474.3696,2473.5122,2470.9902,2473.9426,2474.3833,2474.1584,2473.6611,2473.0852,2473.3364,2473.4578,2473.4202,2472.162,2469.8977,2467.911,2466.5188,2466.705,2468.0842,2470.7202,2474.1094,2477.1184,2478.9783,2478.683,2476.2046,2471.9224,2467.49,2464.5217,2464.0295,2465.864,2469.732,2474.022,2478.5525
2474.6387,2477.8667,2502.5608,2495.7468,2488.3064,2491.3403,2493.826,2486.2996,2478.3748,2474.585,2472.741,2471.7698,2470.074,2467.4338,2465.338,2465.8274,2464.2153,2463.294,2462.1125,2460.5652,2457.479,2460.5186,2461.6626,2461.3782,2460.5925,2458.4814,2456.4946,2455.6682,2455.3577,2455.3242,2454.1445,2451.244,2451.9602,2451.9792,2453.5022,2455.664,2458.6104,2462.3145,2465.5588,2467.8628,2467.6692,2464.7026,2459.9211,2455.3567,2454.0725,2457.7114,2462.6562,2466.0938,2469.1233,2472.9578
2470.2576,2464.2212,2483.7449,2474.7178,2464.3257,2460.907,2458.423,2456.3735,2453.5444,2450.5662,2452.5698,2451.9058,2450.6614,2449.9863,2449.433,2449.2686,2448.0117,2447.2463,2445.282,2440.9636,2442.9976,2443.3315,2442.4045,2441.1887,2440.818,2440.4014,2440.3682,2441.5063,2442.2673,2442.3313,2440.8022,2437.868,2435.1462,2432.9321,2431.8972,2431.6545,2433.0503,2435.3733,2437.4028,2438.6956,2437.8171,2434.9678,2431.7954,2430.8738,2432.9946,2438.909,2446.023,2451.3384,2455.8782,2460.8816
2460.0286,2460.1492,2475.4578,2470.4102,2462.8694,2461.2505,2459.427,2457.9727,2455.896,2454.2803,2452.9624,2451.5015,2450.1978,2450.0325,2449.8674,2450.3176,2448.492,2445.5896,2440.4553,2440.804,2440.367,2441.3398,2440.9312,2439.7734,2440.0027,2440.018,2440.016,2439.9517,2438.8708,2437.156,2435.095,2434.8252,2436.321,2437.0745,2438.8228,2440.0393,2442.0928,2444.3755,2445.992,2446.4272,2444.582,2441.44,2438.1384,2437.8748,2442.4023,2449.8682,2458.0823,2464.6992,2470.1807,2475.5403
2457.5642,2463.9912,2476.6372,2475.959,2472.736,2475.9116,2477.553,2478.0288,2477.2937,2476.9045,2475.9497,2474.9666,2473.8657,2473.2288,2472.5034,2472.3123,2469.8203,2465.1064,2464.658,2462.6238,2461.6636,2462.1064,2462.01,2462.1208,2463.7007,2465.9675,2468.1033,2470.021,2469.8164,2467.9368,2464.6416,2460.8486,2457.702,2455.0054,2452.9336,2452.3713,2454.7866,2459.0996,2463.0369,2466.6555,2469.9648,2472.0916,2470.0283,2469.3052,2470.083,2472.3623,2476.4885,2482.0728,2486.05,2490.382
2458.6987,2459.5486,2468.6753,2470.3616,2467.3467,2468.8728,2469.5186,2469.5957,2468.5916,2468.1765,2467.4111,2466.1987,2464.7576,2463.922,2463.2932,2462.1252,2458.0225,2458.4036,2456.433,2454.1638,2453.339,2453.7854,2453.8462,2454.146,2455.6948,2457.626,2459.1145,2460.5488,2460.3306,2459.2158,2457.1445,2453.9836,2450.9492,2448.2288,2446.3684,2446.4363,2449.8044,2453.3108,2456.4653,2459.6394,2462.9617,2467.119,2467.0505,2466.5469,2467.1396,2468.7659,2471.5237,2475.3982,2479.1292,2482.1208
2467.575,2464.6875,2470.2383,2469.1018,2465.9143,2466.104,2465.0972,2463.7214,2462.211,2461.2395,2460.297,2459.0212,2457.1775,2455.6443,2453.8115,2450.8616,2451.8394,2450.9226,2448.708,2446.5488,2445.8628,2446.444,2446.7954,2447.3313,2448.6587,2450.1633,2451.1848,2451.9294,2451.538,2450.874,2448.9348,2445.8618,2442.9558,2440.6997,2439.8494,2441.991,2445.1245,2448.1194,2450.7686,2453.4338,2456.5654,2460.7458,2463.0457,2462.8235,2463.621,2465.2356,2467.737,2470.753,2471.5393,2472.1917
2464.8457,2460.4263,2463.8394,2462.4868,2460.369,2460.1865,2458.7495,2457.0781,2455.5105,2454.5952,2453.7595,2452.5562,2450.66,2448.4033,2445.0686,2447.0662,2446.5369,2445.2935,2443.2324,2441.2102,2440.6797,2441.4148,2441.8232,2442.301,2443.437,2444.7427,2445.6533,2446.4155,2446.1487,2445.736,2444.105,2441.3354,2438.933,2438.493,2439.7073,2441.8765,2444.936,2447.8423,2450.3,2452.8801,2456.0042,2460.0955,2460.615,2460.3838,2461.0518,2462.4387,2464.6702,2468.0752,2470.584,2471.1526
2454.7124,2449.731,2451.2837,2451.2085,2451.833,2452.0242,2450.9648,2449.8289,2449.0122,2448.7996,2448.3281,2447.2698,2444.9612,2441.5505,2443.38,2443.8638,2442.688,2441.1414,2438.9229,2438.1245,2437.8958,2437.8337,2437.8193,2438.062,2439.0469,2440.4246,2441.6091,2442.5647,2442.359,2442.0398,2440.6348,2438.6052,2438.9912,2439.4756,2440.7786,2442.9868,2445.9685,2448.8154,2451.2405,2453.7954,2456.6973,2459.1785,2457.9534,2457.6094,2458.1838,2459.5027,2461.8496,2465.7397,2469.643,2472.1392
2453.455,2448.9346,2447.8162,2447.9543,2449.557,2451.6433,2450.7004,2449.8123,2449.26,2449.1936,2448.7566,2447.1128,2443.4004,2444.9253,2445.0942,2444.996,2443.7183,2442.0515,2439.842,2439.6035,2439.6487,2439.7126,2439.0676,2439.2695,2440.304,2441.867,2443.1748,2444.2805,2444.1174,2443.7954,2442.4954,2440.259,2440.439,2440.9634,2442.3472,2444.5042,2447.4028,2450.2227,2452.599,2455.0593,2458.037,2460.43,2459.2566,2458.966,2459.51,2460.7197,2462.591,2465.9348,2469.7822,2471.6167
2462.1814,2457.721,2454.98,2453.1653,2452.9045,2454.4502,2452.7542,2451.2214,2450.0383,2449.434,2448.0806,2444.8267,2445.9194,2445.696,2445.31,2445.197,2443.9497,2442.3755,2441.0059,2440.4585,2440.0063,2439.6667,2438.9258,2439.1873,2440.2996,2441.9038,2443.1934,2444.0999,2443.784,2443.3823,2441.9814,2440.7349,2441.6958,2442.3208,2443.8083,2446.0828,2449.09,2451.8887,2454.1072,2456.3972,2459.187,2460.8113,2459.66,2459.4197,2460.059,2461.3438,2463.3447,2466.2043,2469.709,2470.472
2463.1323,2458.2456,2453.8271,2451.303,2450.6304,2451.8608,2449.8823,2448.056,2446.6074,2445.2273,2442.361,2444.0017,2443.5303,2442.861,2442.4775,2442.277,2440.9211,2439.2659,2438.1401,2437.2646,2436.5881,2436.2712,2435.4119,2436.6226,2436.813,2438.279,2439.3994,2439.9197,2439.7969,2439.8855,2439.599,2439.9138,2441.0667,2441.8525,2443.4277,2445.7502,2448.735,2451.3174,2453.3037,2455.2734,2457.6663,2457.9639,2456.8433,2456.696,2457.4692,2458.9297,2461.0305,2463.9753,2467.57,2467.8574
2465.0105,2459.4507,2454.6924,2451.4697,2450.61,2451.1814,2449.3777,2446.9292,2444.628,2441.5962,2443.5454,2443.4954,2442.5054,2441.8533,2441.5215,2441.4036,2440.1636,2438.5967,2437.97,2436.8591,2436.0046,2435.5344,2434.7864,2436.0974,2436.1765,2437.5132,2438.5208,2439.1182,2439.7107,2439.9705,2439.7842,2440.2874,2441.5623,2442.3962,2443.9885,2446.2754,2449.1404,2451.6396,2453.554,2455.4233,2457.6616,2458.0444,2456.8823,2456.663,2457.4678,2458.8547,2460.9255,2463.8105,2466.8757,2467.27
2465.63,2459.842,2454.7136,2452.1494,2451.4841,2452.3254,2450.8457,2447.7466,2443.7625,2445.705,2446.019,2445.474,2444.48,2443.825,2443.5308,2443.4917,2442.3057,2440.7334,2440.5437,2439.249,2438.375,2437.942,2437.1309,2438.3594,2438.2988,2439.663,2440.7446,2441.347,2441.6006,2441.9087,2441.8655,2442.4749,2443.7893,2444.6646,2446.2686,2448.478,2451.3184,2453.817,2455.7644,2457.7131,2460.0762,2460.3005,2459.075,2458.837,2459.5186,2460.8032,2462.765,2465.529,2468.5044,2469.0886
2457.1367,2451.8264,2447.4788,2446.494,2446.6282,2448.2107,2446.678,2442.1177,2443.7866,2444.618,2444.8303,2444.5928,2443.9265,2443.595,2443.521,2443.5562,2442.283,2441.2476,2441.1702,2440.3289,2439.8035,2439.5605,2438.6245,2439.536,2439.4182,2439.8884,2441.236,2442.1924,2442.7283,2443.0059,2443.0168,2443.797,2445.3718,2446.5288,2448.3708,2450.9858,2454.1096,2456.8289,2458.856,2460.8618,2461.2952,2459.1746,2457.8303,2457.5598,2458.2422,2459.6467,2461.7244,2464.676,2468.4165,2470.914
2450.523,2445.679,2441.9045,2441.4758,2441.912,2442.826,2439.8792,2441.1892,2440.8142,2441.295,2441.57,2441.3616,2440.8025,2440.6267,2440.639,2440.6697,2439.3027,2439.0845,2439.2249,2438.9058,2438.8992,2439.0513,2438.2617,2439.195,2439.2056,2439.5427,2440.7964,2442.0918,2442.6614,2442.9314,2443.0115,2443.826,2445.4197,2446.5422,2448.388,2450.912,2453.9023,2456.5405,2458.496,2460.4805,2458.9324,2456.9648,2455.7,2455.458,2456.021,2457.247,2459.0786,2461.8628,2464.336,2467.9568
2461.5342,2456.6658,2452.0005,2449.9788,2448.398,2446.0654,2449.1887,2447.5144,2445.633,2444.0974,2444.1218,2443.1719,2442.1572,2441.8164,2441.7988,2441.8643,2440.721,2440.9512,2440.799,2440.0374,2439.5576,2439.4304,2438.7815,2440.0818,2440.2686,2440.8284,2442.299,2443.9316,2444.7847,2445.2537,2445.3474,2446.1182,2447.5884,2448.6091,2450.3545,2452.7417,2455.5962,2458.0435,2459.863,2461.6309,2460.085,2458.2913,2457.0957,2456.8718,2457.5203,2458.7976,2460.694,2462.272,2465.1917,2468.8635
2465.0718,2460.2817,2455.3198,2452.0295,2447.8657,2451.5981,2452.4622,2450.2822,2447.7092,2445.554,2445.181,2444.5806,2443.6487,2443.0442,2442.7322,2442.5256,2441.147,2440.214,2440.2922,2439.4216,2438.9277,2438.8843,2438.5615,2440.2307,2440.5327,2441.0676,2442.4712,2444.0225,2444.8374,2445.3608,2445.481,2446.1072,2447.4177,2448.2764,2449.8054,2451.8196,2454.32,2456.4468,2458.0303,2459.708,2461.0564,2459.5662,2458.639,2458.5193,2459.1511,2460.2512,2460.73,2463.1396,2466.505,2466.7712
2456.0999,2451.7737,2446.944,2442.6128,2445.7122,2447.8176,2448.9626,2447.1182,2445.0354,2444.244,2444.1606,2443.8523,2443.1638,2442.7034,2442.3586,2442.1006,2440.7703,2440.7004,2441.3188,2441.1653,2441.1538,2441.3962,2441.0552,2442.608,2442.9155,2443.4807,2444.7876,2446.2817,2446.951,2447.4114,2447.4739,2448.2722,2449.6768,2450.614,2452.1646,2454.1362,2456.5615,2458.6672,2460.2456,2461.9226,2461.9763,2460.5627,2459.7637,2459.6694,2460.1147,2459.7737,2461.057,2463.9397,2467.2341,2470.224
2454.4976,2449.735,2442.9138,2444.9993,2445.7385,2447.262,2448.3105,2446.7356,2444.8274,2443.4106,2443.5142,2443.3865,2442.8506,2442.4175,2442.0708,2441.866,2440.5918,2440.9194,2441.4204,2441.261,2441.3838,2441.8892,2441.814,2443.5842,2444.2024,2445.0457,2446.5342,2448.187,2448.9607,2449.3713,2449.5205,2450.3997,2451.9802,2453.1262,2454.8945,2457.1172,2459.6284,2461.747,2462.5427,2462.14,2460.6877,2459.1985,2458.4111,2458.4546,2457.9243,2458.9888,2461.2537,2464.4375,2468.0198,2470.449
2452.4568,2445.2646,2444.6646,2444.2527,2444.2537,2445.558,2446.3022,2445.2888,2443.5688,2442.532,2442.7546,2441.9026,2440.7344,2439.9353,2439.5586,2439.3455,2438.8096,2439.2993,2439.5764,2439.3938,2439.8254,2440.759,2441.236,2443.5103,2444.543,2445.7078,2447.6453,2449.536,2450.5513,2451.1692,2451.4133,2452.3396,2454.1013,2455.4214,2457.2786,2457.699,2458.492,2459.1858,2459.3276,2459.1,2457.8389,2456.5046,2455.8547,2454.9412,2455.7957,2457.8193,2460.334,2463.7656,2466.5493,2469.857
2448.6199,2448.1216,2445.3904,2444.6138,2444.68,2445.9473,2446.6987,2446.4714,2444.9465,2444.126,2444.4077,2443.54,2442.3684,2441.6675,2440.6853,2440.5874,2440.6155,2441.0928,2441.4702,2441.5122,2442.2039,2443.4556,2444.2644,2446.7666,2447.921,2449.2822,2451.2722,2453.2244,2454.2346,2454.9072,2455.2104,2456.2375,2458.1335,2458.687,2458.6292,2458.8923,2459.6055,2460.275,2460.4553,2460.3186,2459.1975,2458.013,2456.3386,2456.6484,2458.2666,2460.3164,2462.8298,2465.141,2468.1594,2471.4941
2452.8186,2450.0737,2446.782,2445.8782,2445.8657,2447.088,2447.89,2447.5942,2445.8425,2444.6653,2444.5444,2443.529,2442.4429,2441.8086,2441.605,2441.509,2441.205,2441.8726,2442.5002,2442.773,2443.626,2445.0803,2446.074,2448.6978,2449.925,2451.3054,2453.1968,2455.1416,2456.0793,2456.578,2456.8982,2457.9148,2459.7175,2460.272,2460.3242,2460.5732,2461.2888,2462.0222,2462.3232,2462.374,2461.481,2459.3848,2459.0522,2460.1255,2461.6455,2463.48,2464.5261,2466.7896,2469.5654,2471.8096
2451.0757,2447.491,2443.9712,2442.9626,2442.9602,2444.2817,2445.1995,2444.512,2442.7588,2441.4944,2441.1648,2440.2021,2439.0923,2438.536,2437.7253,2437.5173,2438.1326,2438.9526,2439.8357,2440.4192,2441.7273,2443.521,2444.7974,2447.6335,2448.962,2450.3347,2452.3767,2454.3562,2455.5103,2456.247,2456.6213,2457.0835,2456.8774,2456.826,2456.9097,2457.0984,2457.7388,2458.5264,2459.0327,2459.366,2457.6494,2457.031,2457.6624,2458.862,2460.372,2460.9226,2462.082,2464.1748,2466.7886,2469.1426
2445.7322,2442.9507,2440.176,2440.0554,2440.8115,2442.7615,2443.59,2442.376,2441.4543,2441.1116,2441.5764,2441.424,2440.9966,2440.9187,2440.5042,2440.8152,2441.9812,2443.8003,2445.8313,2447.8064,2450.2708,2452.727,2453.5862,2453.647,2453.788,2454.1892,2454.479,2454.7922,2454.9155,2455.4487,2455.722,2455.6785,2455.8816,2456.0466,2456.25,2456.2112,2456.5242,2457.2422,2457.9907,2457.6829,2457.7942,2458.7048,2459.9382,2461.3528,2461.6433,2461.972,2463.1707,2464.9023,2466.9675,2469.5435
