0.0,0.0,0.0,2.3,2.3,2.3,2.3,2.3,2.3,2.3
0.17424877,0.34415117,0.7927262,1.4922873,1.9768807,2.218148,2.312005,2.3390553,2.3422427,2.3407066
0.17851925,0.35708427,0.805418,1.4688916,1.938756,2.1737223,2.2561374,2.2790937,2.2859645,2.2816424
